,student,teacher
0,0.009499497711658478,0.00972113385796547
1,0.013408675789833069,0.009905260987579823
2,0.017021188512444496,0.010282154195010662
3,0.02164771966636181,0.010443557985126972
4,0.02552761323750019,0.010550528764724731
5,0.028547756373882294,0.010631905868649483
6,0.03125866502523422,0.010671965777873993
7,0.03361041471362114,0.010695287026464939
8,0.03547375276684761,0.010714846663177013
9,0.036925457417964935,0.010727026499807835
10,0.038057565689086914,0.010738415643572807
11,0.03891244903206825,0.010746081359684467
12,0.03955753520131111,0.010754203423857689
13,0.04006464034318924,0.010761893354356289
14,0.04048321396112442,0.010768803767859936
15,0.04084264487028122,0.010775470174849033
16,0.04115939140319824,0.01078092958778143
17,0.04144686460494995,0.010786385275423527
18,0.0417192205786705,0.01079130545258522
19,0.041974011808633804,0.010795999318361282
20,0.042214639484882355,0.010800883173942566
21,0.042444538325071335,0.01080522034317255
22,0.04265444353222847,0.010809504427015781
23,0.04284105449914932,0.010813535191118717
24,0.04300771653652191,0.010817511938512325
25,0.04315540939569473,0.010821342468261719
26,0.043287020176649094,0.010825106874108315
27,0.04340449720621109,0.010828853584825993
28,0.043510615825653076,0.010832628235220909
29,0.04360457882285118,0.010836098343133926
30,0.043688591569662094,0.010839750990271568
31,0.043763626366853714,0.010843100026249886
32,0.043831195682287216,0.010846305638551712
33,0.04389462247490883,0.010849477723240852
34,0.0439525730907917,0.010852573439478874
35,0.044005926698446274,0.010855513624846935
36,0.04405563697218895,0.010858717374503613
37,0.04410075023770332,0.010861841030418873
38,0.04414200410246849,0.01086468156427145
39,0.04418031498789787,0.010867754928767681
40,0.04421577230095863,0.010870697908103466
41,0.04424867406487465,0.010873333550989628
42,0.044279545545578,0.010876040905714035
43,0.044308651238679886,0.010878641158342361
44,0.04433639347553253,0.010881045833230019
45,0.04436277970671654,0.010883468203246593
46,0.04438801109790802,0.010885779745876789
47,0.04441234841942787,0.01088828407227993
48,0.044435203075408936,0.01089061051607132
49,0.04445688799023628,0.010892893187701702
50,0.04447752237319946,0.010895226150751114
51,0.04449720308184624,0.010897447355091572
52,0.044515907764434814,0.010899531655013561
53,0.044533759355545044,0.010901721194386482
54,0.04455072060227394,0.010903916321694851
55,0.04456692188978195,0.010905914939939976
56,0.04458237066864967,0.010908033698797226
57,0.044597186148166656,0.01091003604233265
58,0.04461145028471947,0.010912006720900536
59,0.04462523013353348,0.010914095677435398
60,0.04463857412338257,0.010916164144873619
61,0.04465128481388092,0.010918167419731617
62,0.04466351494193077,0.010920164175331593
63,0.044675301760435104,0.010922171175479889
64,0.04468665271997452,0.010924138128757477
65,0.044697586447000504,0.010925964452326298
66,0.04470810294151306,0.010927841067314148
67,0.044718243181705475,0.01092970184981823
68,0.04472801089286804,0.010931449010968208
69,0.0447375513613224,0.010933305136859417
70,0.04474677890539169,0.010935087688267231
71,0.04475576430559158,0.010936868377029896
72,0.04476449266076088,0.010938561521470547
73,0.044772956520318985,0.01094026118516922
74,0.044781170785427094,0.010941888205707073
75,0.0447891429066658,0.010943572968244553
76,0.0447969026863575,0.010945114307105541
77,0.04480443149805069,0.01094677485525608
78,0.04481175169348717,0.010948375798761845
79,0.04481883719563484,0.010949854739010334
80,0.04482575133442879,0.01095142774283886
81,0.044832486659288406,0.010952922515571117
82,0.0448390394449234,0.010954315774142742
83,0.04484540596604347,0.010955705307424068
84,0.044851578772068024,0.010957106947898865
85,0.04485761746764183,0.010958409868180752
86,0.04486348479986191,0.010959816165268421
87,0.044869206845760345,0.010961177758872509
88,0.04487481713294983,0.010962504893541336
89,0.044880323112010956,0.010963885113596916
90,0.044885698705911636,0.010965272784233093
91,0.04489094018936157,0.010966595262289047
92,0.04489607363939285,0.010967859998345375
93,0.04490112140774727,0.01096920296549797
94,0.04490605369210243,0.010970468632876873
95,0.04491085186600685,0.010971822775900364
96,0.0449155829846859,0.010973191820085049
97,0.0449201874434948,0.010974460281431675
98,0.04492470994591713,0.010975794866681099
99,0.044929139316082,0.010977144353091717
