,student,teacher
0,0.08969708532094955,0.0898008719086647
1,0.1059614047408104,0.10572151094675064
2,0.1518734246492386,0.1065743938088417
3,0.17649990320205688,0.10718289017677307
4,0.18053767085075378,0.1073189377784729
5,0.18151462078094482,0.10733354091644287
6,0.1826416403055191,0.10734551399946213
7,0.18288113176822662,0.10735602676868439
8,0.18297559022903442,0.10736509412527084
9,0.18304091691970825,0.10737337917089462
10,0.18308907747268677,0.10738112032413483
11,0.18312619626522064,0.10738807916641235
12,0.1831582933664322,0.10739447921514511
13,0.183186873793602,0.10740029066801071
14,0.18321318924427032,0.10740591585636139
15,0.18323595821857452,0.10741100460290909
16,0.1832561045885086,0.10741578787565231
17,0.18327368795871735,0.10742044448852539
18,0.18328993022441864,0.10742491483688354
19,0.18330462276935577,0.10742919892072678
20,0.1833166480064392,0.10743322968482971
21,0.18332983553409576,0.10743700712919235
22,0.18334205448627472,0.10744061321020126
23,0.18335381150245667,0.10744401812553406
24,0.18336531519889832,0.10744720697402954
25,0.18337678909301758,0.10745032876729965
26,0.18338549137115479,0.10745328664779663
27,0.1833944320678711,0.10745634138584137
28,0.1834041178226471,0.10745914280414581
29,0.18341155350208282,0.10746198892593384
30,0.18341639637947083,0.1074647530913353
31,0.18342642486095428,0.10746744275093079
32,0.18343091011047363,0.10747002810239792
33,0.1834375560283661,0.1074724867939949
34,0.18344330787658691,0.1074749082326889
35,0.1834515631198883,0.10747725516557693
36,0.1834576427936554,0.1074795126914978
37,0.18346329033374786,0.1074816882610321
38,0.1834668666124344,0.10748378187417984
39,0.18347543478012085,0.10748597979545593
40,0.1834813356399536,0.1074879914522171
41,0.18348461389541626,0.10749003291130066
42,0.18348929286003113,0.10749200731515884
43,0.1834970861673355,0.10749397426843643
44,0.1835014671087265,0.10749588161706924
45,0.18350540101528168,0.10749772936105728
46,0.18351216614246368,0.10749959945678711
47,0.18351751565933228,0.10750138014554977
48,0.18352288007736206,0.10750319063663483
49,0.183528870344162,0.10750488936901093
50,0.1835346519947052,0.10750661045312881
51,0.18353882431983948,0.10750817507505417
52,0.1835453361272812,0.10750982910394669
53,0.18355001509189606,0.10751137137413025
54,0.1835547834634781,0.10751298815011978
55,0.1835581511259079,0.10751443356275558
56,0.18356291949748993,0.10751599073410034
57,0.18356579542160034,0.10751747339963913
58,0.1835702657699585,0.1075190007686615
59,0.1835736781358719,0.10752048343420029
60,0.18357685208320618,0.10752193629741669
61,0.18357934057712555,0.10752339661121368
62,0.18358248472213745,0.10752485692501068
63,0.18358594179153442,0.10752631723880768
64,0.1835888922214508,0.1075277104973793
65,0.18359115719795227,0.10752909630537033
66,0.18359413743019104,0.10753051936626434
67,0.18359652161598206,0.1075318455696106
68,0.1835998296737671,0.10753320157527924
69,0.18360228836536407,0.10753454267978668
70,0.18360479176044464,0.10753582417964935
71,0.18360751867294312,0.10753714293241501
72,0.18361052870750427,0.10753843188285828
73,0.18361346423625946,0.10753972083330154
74,0.18361693620681763,0.10754096508026123
75,0.18362021446228027,0.10754222422838211
76,0.18362411856651306,0.10754348337650299
77,0.18362802267074585,0.10754469037055969
78,0.1836317628622055,0.10754591226577759
79,0.18363536894321442,0.1075471043586731
80,0.18363891541957855,0.107548289000988
81,0.18364311754703522,0.10754947364330292
82,0.18364687263965607,0.10755065828561783
83,0.18365103006362915,0.10755180567502975
84,0.1836554855108261,0.1075529232621193
85,0.18365983664989471,0.10755404084920883
86,0.18366403877735138,0.10755515843629837
87,0.18366794288158417,0.10755622386932373
88,0.18367186188697815,0.10755728930234909
89,0.18367542326450348,0.10755835473537445
90,0.18367859721183777,0.10755940526723862
91,0.183681920170784,0.10756045579910278
92,0.18368464708328247,0.10756149888038635
93,0.1836874932050705,0.10756254941225052
94,0.18369001150131226,0.1075635477900505
95,0.1836928278207779,0.10756456106901169
96,0.18369556963443756,0.10756555199623108
97,0.18369849026203156,0.10756652057170868
98,0.18370090425014496,0.10756746679544449
99,0.18370310962200165,0.1075684130191803
