,student,teacher
0,0.08939368277788162,0.0895831435918808
1,0.17025254666805267,0.10873082280158997
2,0.2194727212190628,0.11353353410959244
3,0.24158085882663727,0.11395351588726044
4,0.25451818108558655,0.11497083306312561
5,0.2633989453315735,0.11544822156429291
6,0.26610898971557617,0.11552046984434128
7,0.26730120182037354,0.1155848354101181
8,0.2677573561668396,0.11564236879348755
9,0.26803529262542725,0.11569532006978989
10,0.2682265341281891,0.11574403196573257
11,0.2683694660663605,0.11578910052776337
12,0.26848235726356506,0.11583147197961807
13,0.2685743272304535,0.11587142944335938
14,0.2686501443386078,0.11590885370969772
15,0.26871445775032043,0.1159445196390152
16,0.26876989006996155,0.11597837507724762
17,0.26881828904151917,0.11601090431213379
18,0.26886099576950073,0.11604207754135132
19,0.2688984274864197,0.11607206612825394
20,0.26893162727355957,0.11610107123851776
21,0.26896145939826965,0.1161290779709816
22,0.2689884305000305,0.1161561831831932
23,0.26901301741600037,0.11618229001760483
24,0.2690354883670807,0.1162075325846672
25,0.2690562605857849,0.11623212695121765
26,0.26907557249069214,0.11625601351261139
27,0.2690933346748352,0.11627914756536484
28,0.2691097855567932,0.11630165576934814
29,0.2691251039505005,0.11632359772920609
30,0.2691393494606018,0.11634492874145508
31,0.2691526710987091,0.11636573076248169
32,0.26916518807411194,0.11638616025447845
33,0.2691769301891327,0.11640620231628418
34,0.26918792724609375,0.11642603576183319
35,0.2691984176635742,0.1164453774690628
36,0.26920825242996216,0.11646432429552078
37,0.2692175805568695,0.11648295074701309
38,0.2692265212535858,0.11650120466947556
39,0.2692350149154663,0.11651913821697235
40,0.269243061542511,0.11653666198253632
41,0.2692507803440094,0.11655380576848984
42,0.26925817131996155,0.11657064408063889
43,0.26926517486572266,0.11658722907304764
44,0.2692719101905823,0.11660351604223251
45,0.26927828788757324,0.11661949753761292
46,0.2692844867706299,0.11663518100976944
47,0.26929032802581787,0.11665064096450806
48,0.26929599046707153,0.11666595190763474
49,0.2693013846874237,0.11668103188276291
50,0.26930657029151917,0.11669593304395676
51,0.2693116068840027,0.1167106181383133
52,0.2693164050579071,0.1167251393198967
53,0.26932111382484436,0.11673935502767563
54,0.2693255841732025,0.11675342172384262
55,0.26932990550994873,0.11676730960607529
56,0.269334077835083,0.11678106337785721
57,0.26933813095092773,0.1167946457862854
58,0.2693420648574829,0.11680804193019867
59,0.26934579014778137,0.11682132631540298
60,0.26934945583343506,0.11683440208435059
61,0.2693530023097992,0.11684735864400864
62,0.26935645937919617,0.11686009168624878
63,0.2693597376346588,0.11687272042036057
64,0.2693629860877991,0.11688515543937683
65,0.26936614513397217,0.11689744889736176
66,0.2693692147731781,0.11690965294837952
67,0.2693721652030945,0.11692164838314056
68,0.2693750560283661,0.11693345755338669
69,0.26937785744667053,0.11694514006376266
70,0.2693805992603302,0.11695665866136551
71,0.2693832814693451,0.1169680804014206
72,0.26938578486442566,0.11697933077812195
73,0.269388347864151,0.11699046939611435
74,0.2693907618522644,0.11700151860713959
75,0.2693931460380554,0.11701245605945587
76,0.26939547061920166,0.11702324450016022
77,0.2693977355957031,0.11703396588563919
78,0.2693999111652374,0.11704452335834503
79,0.26940208673477173,0.1170550137758255
80,0.26940420269966125,0.11706545203924179
81,0.2694063186645508,0.11707577109336853
82,0.26940834522247314,0.1170860230922699
83,0.2694103419780731,0.11709616333246231
84,0.26941224932670593,0.11710623651742935
85,0.26941415667533875,0.117116279900074
86,0.26941603422164917,0.1171262264251709
87,0.2694178521633148,0.11713600158691406
88,0.2694196403026581,0.11714567989110947
89,0.2694213390350342,0.1171552985906601
90,0.26942306756973267,0.11716478317975998
91,0.2694247364997864,0.1171741783618927
92,0.2694263756275177,0.11718354374170303
93,0.26942795515060425,0.1171928197145462
94,0.2694295346736908,0.1172020211815834
95,0.26943105459213257,0.11721116304397583
96,0.26943257451057434,0.11722023785114288
97,0.26943403482437134,0.11722924560308456
98,0.26943546533584595,0.11723817884922028
99,0.26943689584732056,0.1172470673918724
